sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos,nearest_road_km,nearest_settlement_km,road_exposure_score,settlement_exposure_score,exposure_score,priority_score,priority_level
15848,KER/IDK/58C13/2018/141,9.963278,76.998981,15848 KER/IDK/58C13/2018/141 Kerala Idukki Kambi Lane Injapathal-Kambi Lane Road 9.963278 76.998981 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,568.40576171875,28.65037230007896,271.23252693405834,1251.0,1241.0,-0.9997686333123554,0.0215099940665957,,,0,0,0.0,31.037903325085544,MONITOR
15849,KER/IDK/58C13/2018/142,9.958058,76.99822,15849 KER/IDK/58C13/2018/142 Kerala Idukki Kambi Lane Kambi Lane-Chathurakallipara 9.958058 76.99822 Debris Slide 8th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,583.5549926757812,29.33382435442067,229.5744158929072,1251.0,1241.0,-0.761248828652752,-0.6484598837821913,,,0,0,0.0,31.77830971728906,MONITOR
15850,KER/IDK/58G01/2018/143,9.95311,77.0108,15850 KER/IDK/58G01/2018/143 Kerala Idukki Mukkudom 5th Mile-Kambilikandom Road 9.95311 77.0108 Debris Slide 15th & 16th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,700.485595703125,31.21913363204583,128.52120913924512,1251.0,1241.0,0.7823776674247671,-0.6228042915033426,,,0,0,0.0,33.82072810138298,MONITOR
15851,KER/IDK/58G01/2018/144,9.952695,77.010752,15851 KER/IDK/58G01/2018/144 Kerala Idukki Mukkudom 5th Mile-Kambilikandom Road 9.952695 77.010752 Debris Slide 16th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,692.351806640625,27.637910351552986,110.4153272592,1251.0,1241.0,0.9371887090508442,-0.3488227682184926,,,0,0,0.0,29.941069547515735,MONITOR
15852,KER/IDK/58C13/2018/145,9.954549,76.998518,15852 KER/IDK/58C13/2018/145 Kerala Idukki Nediyanithandu Mukkudam-Panamkutty Road 9.954549 76.998518 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,668.2030639648438,20.186534994927403,296.4125619313495,1251.0,1241.0,-0.8956142537551848,0.4448315506689509,,,0,0,0.0,21.868746244504692,ROUTINE
15853,KER/IDK/58C13/2018/146,9.952086,76.996141,15853 KER/IDK/58C13/2018/146 Kerala Idukki Nediyanithandu Mukkudam-Panamkutty Road 9.952086 76.996141 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,576.6806640625,27.35621994655368,156.97086824949508,1251.0,1241.0,0.3911991040202515,-0.9203060692040188,,,0,0,0.0,29.635904942099817,MONITOR
15854,KER/IDK/58G01/2018/147,9.927763,77.015368,15854 KER/IDK/58G01/2018/147 Kerala Idukki Thellithodu Kambilikandom-Chinnar Road 9.927763 77.015368 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,693.2880249023438,20.299355609759026,110.30219271019696,1251.0,1241.0,0.9378756566933726,-0.3469715443404188,,,0,0,0.0,21.990968577238945,ROUTINE
15855,KER/IDK/58G01/2018/148,9.926759,77.01703,15855 KER/IDK/58G01/2018/148 Kerala Idukki Thellithodu Kambilikandom-Chinnar Road 9.926759 77.01703 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,671.61962890625,19.59042198375101,46.96491673723381,1251.0,1241.0,0.7309359643635215,0.6824460535456035,,,0,0,0.0,21.222957149063596,ROUTINE
15856,KER/IDK/58G01/2018/149,9.924577,77.016068,15856 KER/IDK/58G01/2018/149 Kerala Idukki Chinnar Kambilikandom-Chinnar Road 9.924577 77.016068 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,603.2005615234375,23.62388652782248,277.5295636906795,1251.0,1241.0,-0.9913773800030355,0.1310377442507178,,,0,0,0.0,25.592543738474358,MONITOR
15857,KER/IDK/58G01/2018/150,9.922576,77.015245,15857 KER/IDK/58G01/2018/150 Kerala Idukki Chinnar Kambilikandom-Murickassery 9.922576 77.015245 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,535.3167724609375,21.89656317020873,211.6897790242343,1251.0,1241.0,-0.5253198667906158,-0.8509048346055449,,,0,0,0.0,23.721276767726128,ROUTINE
15858,KER/IDK/58G01/2018/151,9.922225,77.022481,15858 KER/IDK/58G01/2018/151 Kerala Idukki Chinnar Chinnar-Parathodu Road 9.922225 77.022481 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,622.2479858398438,31.11326423637599,201.60799626469063,1251.0,1241.0,-0.3682543097717749,-0.9297251009489385,,,0,0,0.0,33.706036256073986,MONITOR
15859,KER/IDK/58G01/2018/152,9.936478,77.004653,15859 KER/IDK/58G01/2018/152 Kerala Idukki Kurushukuthi Inchathotti-Kambilikandom 9.936478 77.004653 Debris Flow 9th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,785.681884765625,24.167491245012435,359.1090542515197,1251.0,1241.0,-0.0155493101113684,0.9998791021693876,,,0,0,0.0,26.181448848763473,MONITOR
15860,KER/IDK/58G01/2018/153,9.936371,77.001443,15860 KER/IDK/58G01/2018/153 Kerala Idukki Kurushukuthi Inchathotti-Kambilikandom 9.936371 77.001443 Debris Flow 9th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,776.9288330078125,33.142768256971046,259.20688157067707,1251.0,1241.0,-0.9823097492761996,-0.1872633345770868,,,0,0,0.0,35.904665611718634,MONITOR
15861,KER/IDK/58C13/2018/154,9.938994,76.998095,15861 KER/IDK/58C13/2018/154 Kerala Idukki Panamkutty Kurushukuthi-Panamkutti Road 9.938994 76.998095 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,687.060791015625,30.80853874821708,9.232483392226412,1251.0,1241.0,0.1604408111201527,0.9870454630497562,,,0,0,0.0,33.37591697723517,MONITOR
15862,KER/IDK/58C13/2018/155,9.940471,76.997566,15862 KER/IDK/58C13/2018/155 Kerala Idukki Panamkutty Kurushukuthi-Panamkutti Road 9.940471 76.997566 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,641.757080078125,20.108565610575937,52.58570154032145,1251.0,1241.0,0.7942630220010299,0.607574071107212,,,0,0,0.0,21.784279411457263,ROUTINE
15863,KER/IDK/58C13/2018/156,9.943606,76.996391,15863 KER/IDK/58C13/2018/156 Kerala Idukki Panamkutty Kurushukuthi-Panamkutti Road 9.943606 76.996391 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,556.5316162109375,24.994304440759223,35.59036605987063,1251.0,1241.0,0.5819862439347294,0.813198630022669,,,0,0,0.0,27.077163144155826,MONITOR
15864,KER/IDK/58C13/2018/157,9.935591,76.997299,15864 KER/IDK/58C13/2018/157 Kerala Idukki Manguva Kambilikandom-Inchathotty 9.935591 76.997299 Soil Subsidence 15th August 2018 Road,2018.0,Kerala,,,,Idukki,699.0748291015625,26.274078189710355,33.00915045190237,1251.0,1241.0,0.5447729683826305,0.8385835753933996,,,0,0,0.0,28.463584705519548,MONITOR
15865,KER/IDK/58G01/2018/158,9.939339,77.007014,15865 KER/IDK/58G01/2018/158 Kerala Idukki Kurushukuthi Kurushukuthi-Inchathotti Road 9.939339 77.007014 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,733.8490600585938,33.71573846948615,22.923452961388648,1251.0,1241.0,0.3895009876380351,0.921026047747291,,,0,0,0.0,36.525383341943325,MONITOR
15866,KER/IDK/58G01/2018/159,9.941193,77.014292,15866 KER/IDK/58G01/2018/159 Kerala Idukki Kambilikandom Kambilikandom-Panamkutty 9.941193 77.014292 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,671.5197143554688,30.58137513892732,222.77183997419704,1251.0,1241.0,-0.6790806048683994,-0.7340637111937688,,,0,0,0.0,33.12982306717126,MONITOR
15867,KER/IDK/58G01/2018/160,9.939441,77.014008,15867 KER/IDK/58G01/2018/160 Kerala Idukki Kambilikandom Kallarkutty-Chinnar Road 9.939441 77.014008 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,698.8468017578125,21.91738839675331,79.30864958334865,1251.0,1241.0,0.9826408142673928,0.1855182743988178,,,0,0,0.0,23.743837429816086,ROUTINE
15868,KER/IDK/58G01/2018/161,9.932985,77.015938,15868 KER/IDK/58G01/2018/161 Kerala Idukki Thellithodu Thellithodu-Murickassery Road 9.932985 77.015938 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,708.4055786132812,27.53568938234267,67.65627082749148,1251.0,1241.0,0.924919841159628,0.3801621856908557,,,0,0,0.0,29.830330164204558,MONITOR
15869,KER/IDK/58G01/2018/162,9.934623,77.011152,15869 KER/IDK/58G01/2018/162 Kerala Idukki Thellithodu Kambilikandom-Murickassery 9.934623 77.011152 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,755.9020385742188,24.32063328237286,65.9749900797168,1251.0,1241.0,0.91336782785284,0.4071353718892341,,,0,0,0.0,26.3473527225706,MONITOR
15870,KER/IDK/58G01/2018/163,9.942947,77.011212,15870 KER/IDK/58G01/2018/163 Kerala Idukki Kambilikandom Kambilikandom-Panamkutty 9.942947 77.011212 Earth Slide 16th August 2018 Road,2018.0,Kerala,,,Earth Slide,Idukki,644.8435668945312,22.494256541899706,208.3163157193732,1251.0,1241.0,-0.474338917214601,-0.8803423150205151,,,0,0,0.0,24.368777920391345,ROUTINE
15871,KER/IDK/58G01/2018/164,9.944797,77.005826,15871 KER/IDK/58G01/2018/164 Kerala Idukki Kambilikandom Kambilikandom-Panamkutty 9.944797 77.005826 Debris Flow 15th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,564.7032470703125,17.289331815041006,224.74228029408715,1251.0,1241.0,-0.7039190317470206,-0.7102802240977408,,,0,0,0.0,18.730109466294422,ROUTINE
15872,KER/IDK/58G01/2018/165,9.943259,77.01043,15872 KER/IDK/58G01/2018/165 Kerala Idukki Kambilikandom Kambilikandom-Panamkutty 9.943259 77.01043 Debris Flow 15th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,642.6212768554688,20.17683027977562,238.8489314688293,1251.0,1241.0,-0.855806351140367,-0.517296326439509,,,0,0,0.0,21.858232803090257,ROUTINE
15873,KER/IDK/58C13/2018/166,9.925577,76.99857,15873 KER/IDK/58C13/2018/166 Kerala Idukki Manguva Chinnar-Manguwa Road 9.925577 76.99857 Soil Subsidence 15th August 2018,2018.0,Kerala,,,,Idukki,541.0608520507812,9.86716291650214,208.39695376968083,1251.0,1241.0,-0.475577440343329,-0.8796738590162193,,,0,0,0.0,10.689426492877317,ROUTINE
15874,KER/IDK/58G01/2018/167,9.930746,77.004874,15874 KER/IDK/58G01/2018/167 Kerala Idukki Kurushukuthi Inchathotti-Kurushukuthi Road 9.930746 77.004874 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,818.358642578125,27.76868992938377,7.610484905270766,1251.0,1241.0,0.1324377766383323,0.9911913212488772,,,0,0,0.0,30.082747423499082,MONITOR
15875,KER/IDK/58G01/2018/168,9.924974,77.017757,15875 KER/IDK/58G01/2018/168 Kerala Idukki Chinnar Kambilikandom-Chinnar Road 9.924974 77.017757 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,646.6500244140625,26.58143435565903,118.5507262152788,1251.0,1241.0,0.8783943208116566,-0.4779366246332547,,,0,0,0.0,28.796553885297282,MONITOR
15876,KER/IDK/58C13/2018/169,9.939805,76.988043,15876 KER/IDK/58C13/2018/169 Kerala Idukki Manguva Chinnar-Panamkutty Road 9.939805 76.988043 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,578.260498046875,22.350449248210804,298.53797351240456,1251.0,1241.0,-0.8785006765873737,0.4777411027277499,,,0,0,0.0,24.212986685561706,ROUTINE
15877,KER/IDK/58C13/2018/170,9.941878,76.990454,15877 KER/IDK/58C13/2018/170 Kerala Idukki Manguva Chinnar-Panamkutty Road 9.941878 76.990454 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,613.1316528320312,23.1581732699019,20.80414516185044,1251.0,1241.0,0.3551745930523807,0.934799983124773,,,0,0,0.0,25.088021042393727,MONITOR
15878,KER/IDK/58G01/2018/171,9.953416,77.016984,15878 KER/IDK/58G01/2018/171 Kerala Idukki Ambalakunnu Mukkudam-Kannadipara Road 9.953416 77.016984 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,747.4556274414062,23.87326858009628,5.516938501858476,1251.0,1241.0,0.0961400199213538,0.99536781973777,,,0,0,0.0,25.862707628437636,MONITOR
15879,KER/IDK/58G01/2018/172,9.954431,77.021047,15879 KER/IDK/58G01/2018/172 Kerala Idukki Konnathady Mukkudam-Ambalakunnu Road 9.954431 77.021047 Debris Flow 15th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,795.418701171875,31.99672662997765,306.4067230265771,1251.0,1241.0,-0.8048241606662632,0.5935133279108777,,,0,0,0.0,34.663120515809126,MONITOR
15880,KER/IDK/58G01/2018/173,9.951455,77.012522,15880 KER/IDK/58G01/2018/173 Kerala Idukki Mukkudom Mukkudom-Kambilikandam 9.951455 77.012522 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,686.1844482421875,30.8329424867946,247.9521950898801,1251.0,1241.0,-0.9268709777107542,-0.3753800616408795,,,0,0,0.0,33.402354360694154,MONITOR
15881,KER/IDK/58G01/2018/174,9.930483,77.039444,15881 KER/IDK/58G01/2018/174 Kerala Idukki Parathodu Beenamol Stadium-Parathodu 9.930483 77.039444 Debris Flow 15th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,767.0896606445312,26.614848840083187,35.55722400529595,1251.0,1241.0,0.5815157616300698,0.8135351369030104,,,0,0,0.0,28.832752910090118,MONITOR
15882,KER/IDK/58G01/2018/175,9.927964,77.043449,15882 KER/IDK/58G01/2018/175 Kerala Idukki Pullukandam Beenamol Stadium- 9.927964 77.043449 Debris Flow 15th August 2018 Pullukandom Road,2018.0,Kerala,,,Debris Flow,Idukki,782.085205078125,23.30145746679712,19.871896251078567,1251.0,1241.0,0.3399182951841202,0.9404549710640704,,,0,0,0.0,25.243245589030213,MONITOR
15883,KER/IDK/58G01/2018/176,9.935864,77.043535,15883 KER/IDK/58G01/2018/176 Kerala Idukki Pullukandam Parathodu-Panikkankudi Road 9.935864 77.043535 Soil Subsidence/slu 15th August 2018 mp,2018.0,Kerala,,,,Idukki,694.658203125,15.269232385362706,200.0011643844664,1251.0,1241.0,-0.3420392400105105,-0.9396856699413012,,,0,0,0.0,16.541668417476266,ROUTINE
15884,KER/IDK/58G01/2018/177,9.92845,77.054174,15884 KER/IDK/58G01/2018/177 Kerala Idukki Panikkankudi Nedumkandam-Panikkankudy 9.92845 77.054174 Debris Slide 8th August 2018 Raod,2018.0,Kerala,,,Debris Slide,Idukki,745.8032836914062,24.54409410847389,233.16655831206947,1251.0,1241.0,-0.8003816039336689,-0.5994908573819684,,,0,0,0.0,26.589435284180045,MONITOR
15885,KER/IDK/58G01/2018/178,9.93087,77.053113,15885 KER/IDK/58G01/2018/178 Kerala Idukki Panikkankudi CSI Padi-Pullukandom Road 9.93087 77.053113 Debris Slide 8th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,768.9568481445312,21.4847858331742,217.4913450112492,1251.0,1241.0,-0.6086415796547723,-0.793445289553945,,,0,0,0.0,23.275184652605386,ROUTINE
15886,KER/IDK/58G01/2018/179,9.925726,77.063502,15886 KER/IDK/58G01/2018/179 Kerala Idukki Panikkankudi Panikkankudi-Nedumkandom 9.925726 77.063502 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,782.0972900390625,21.782347699251325,228.33150195769747,1251.0,1241.0,-0.747003821633684,-0.6648197428361099,,,0,0,0.0,23.597543340855605,ROUTINE
15887,KER/IDK/58G01/2018/180,9.919304,77.067634,15887 KER/IDK/58G01/2018/180 Kerala Idukki Kattadipara kavala Panikkankudi-Kattadipara 9.919304 77.067634 Debris Flow 19th August 2018 Kavala Road,2018.0,Kerala,,,Debris Flow,Idukki,839.829345703125,26.30977809581632,40.40265542134108,1251.0,1241.0,0.6481551945037476,0.7615082690541247,,,0,0,0.0,28.502259603801015,MONITOR
15888,KER/IDK/58G01/2018/181,9.919163,77.069468,15888 KER/IDK/58G01/2018/181 Kerala Idukki Kattadipara kavala Panikkankudi-Kattadipara 9.919163 77.069468 Debris Slide 17th August 2018 Kavala Road,2018.0,Kerala,,,Debris Slide,Idukki,762.7747802734375,27.679436477141493,82.62685459849666,1251.0,1241.0,0.9917314201012488,0.1283307850204324,,,0,0,0.0,29.98605618356995,MONITOR
15889,KER/IDK/58G01/2018/182,9.92215,77.064455,15889 KER/IDK/58G01/2018/182 Kerala Idukki Panikkankudi Panikkankudi-Perinjankutti 9.92215 77.064455 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,775.144775390625,21.17257739362616,75.33769043357108,1251.0,1241.0,0.967434471080772,0.2531215995616875,,,0,0,0.0,22.93695884309501,ROUTINE
15890,KER/IDK/58G01/2018/183,9.94166,77.020914,15890 KER/IDK/58G01/2018/183 Kerala Idukki Kambilikandom Kambilikandom-Nedumkandom 9.94166 77.020914 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,687.518310546875,21.07646214489228,45.99925036365943,1251.0,1241.0,0.7193307116293114,0.6946677819698194,,,0,0,0.0,22.832833990299967,ROUTINE
15891,KER/IDK/58G01/2018/184,9.94074,77.027974,15891 KER/IDK/58G01/2018/184 Kerala Idukki Parathodu Kambilikandom-Parathodu 9.94074 77.027974 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,703.2200927734375,28.926005137760587,227.40935522757687,1251.0,1241.0,-0.7362075972927865,-0.6767557710787417,,,0,0,0.0,31.3365055659073,MONITOR
15892,KER/IDK/58G01/2018/185,9.925242,77.05987,15892 KER/IDK/58G01/2018/185 Kerala Idukki Panikkankudi Panikkankudi-Kurishinkal Road 9.925242 77.05987 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,763.8909912109375,22.392648327190955,335.0678417806224,1251.0,1241.0,-0.4215448407234965,0.9068075580074318,,,0,0,0.0,24.25870235445687,ROUTINE
15893,KER/IDK/58G01/2018/186,9.924656,77.058153,15893 KER/IDK/58G01/2018/186 Kerala Idukki Panikkankudi Panikkankudi-Kurishinkal Road 9.924656 77.058153 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,782.04638671875,21.842724720186776,55.2235667861363,1251.0,1241.0,0.8213838844352358,0.5703757659561661,,,0,0,0.0,23.662951780202345,ROUTINE
15894,KER/IDK/58G01/2018/187,9.92413,77.06433,15894 KER/IDK/58G01/2018/187 Kerala Idukki Panikkankudi-Parur City Panikkankudy-Kattapana Road 9.92413 77.06433 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,755.0177001953125,15.076980609834315,54.73213967495576,1251.0,1241.0,0.8164616069365792,0.577399726704593,,,0,0,0.0,16.333395660653842,ROUTINE
15895,KER/IDK/58G01/2018/188,9.912851,77.085948,15895 KER/IDK/58G01/2018/188 Kerala Idukki Mullarikudi Mullarikudi-Kailasam Road 9.912851 77.085948 Debris Slide 8th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,689.417236328125,16.522253359136354,289.730078301697,1251.0,1241.0,-0.9412934517443527,0.3375894514098477,,,0,0,0.0,17.89910780573105,ROUTINE
15896,KER/IDK/58G01/2018/189,9.909487,77.084732,15896 KER/IDK/58G01/2018/189 Kerala Idukki Mullarikudi Mullarikudi-Kailasam Road 9.909487 77.084732 Debris Flow 8th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,673.8807983398438,29.72145703716982,13.671695161016146,1251.0,1241.0,0.2363581596448154,0.9716660024768368,,,0,0,0.0,32.198245123600636,MONITOR
15897,KER/IDK/58G01/2018/190,9.909126,77.087629,15897 KER/IDK/58G01/2018/190 Kerala Idukki Mullarikudi Mullarikudi-Kailasam Road 9.909126 77.087629 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,671.1085815429688,23.71965880140368,246.0083081723831,1251.0,1241.0,-0.9136044268699328,-0.4066041701749522,,,0,0,0.0,25.696297034853988,MONITOR
15898,KER/IDK/58G01/2018/191,9.933862,77.066279,15898 KER/IDK/58G01/2018/191 Kerala Idukki Muniyara Muniyara-Kombodinjal Road 9.933862 77.066279 Debris Slide 15th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,833.1410522460938,27.05908549279649,201.4690409358816,1251.0,1241.0,-0.3659984336483173,-0.9306154665418892,,,0,0,0.0,29.314009283862866,MONITOR
15899,KER/IDK/58G01/2018/192,9.942009,77.064315,15899 KER/IDK/58G01/2018/192 Kerala Idukki Kombodinjal North Kombodinjal North-Muniyara 9.942009 77.064315 Debris Flow 9th August 2018 Road,2018.0,Kerala,,,Debris Flow,Idukki,761.2642211914062,24.15211253710129,34.15100114042616,1251.0,1241.0,0.5613758601794021,0.8275609606595977,,,0,0,0.0,26.164788581859728,MONITOR
15900,KER/IDK/58G01/2018/193,9.942473,77.066852,15900 KER/IDK/58G01/2018/193 Kerala Idukki Kombodinjal North Kombodinjal North-Muniyara 9.942473 77.066852 Debris Slide 15th August 2018 Road,2018.0,Kerala,,,Debris Slide,Idukki,735.4611206054688,28.811580409801994,190.56555337317056,1251.0,1241.0,-0.1833603697378123,-0.9830457643515956,,,0,0,0.0,31.212545443952163,MONITOR
15901,KER/IDK/58G01/2018/194,9.937718,77.069749,15901 KER/IDK/58G01/2018/194 Kerala Idukki Muniyara Muniyara-Kombodinjal Road 9.937718 77.069749 Debris Slide 13th August 2018,2018.0,Kerala,,,Debris Slide,Idukki,744.85400390625,22.50338226111528,28.01978696034439,1251.0,1241.0,0.4697764586223488,0.8827854093290421,,,0,0,0.0,24.378664116208224,ROUTINE
15902,KER/IDK/58G01/2018/195,9.935033,77.069851,15902 KER/IDK/58G01/2018/195 Kerala Idukki Muniyara Muniyara-Kombodinjal Road 9.935033 77.069851 Debris Flow 17th August 2018,2018.0,Kerala,,,Debris Flow,Idukki,820.108642578125,30.425766981876528,68.04537749711716,1251.0,1241.0,0.927480247202338,0.3738721586979834,,,0,0,0.0,32.96124756369958,MONITOR
15903,KER/IDK/58G01/2018/196,9.934642,77.070259,15903 KER/IDK/58G01/2018/196 Kerala Idukki Muniyara Muniyara-Kombodinjal Road 9.934642 77.070259 Debris Subsidence / 15th August 2018 slump,2018.0,Kerala,,,,Idukki,796.1845703125,36.18148210097251,63.7670803098722,1251.0,1241.0,0.8970045513186609,0.4420213059498465,,,0,0,0.0,39.196605609386886,MONITOR
15904,KER/IDK/58G01/2018/197,9.937977,77.057196,15904 KER/IDK/58G01/2018/197 Kerala Idukki Kombodinjal Kombodinjal-Konnathady Road 9.937977 77.057196 Soil Subsidence / 15th August 2018 slump,2018.0,Kerala,,,,Idukki,854.9913330078125,17.770673375296905,207.92633792702065,1251.0,1241.0,-0.4683360173248735,-0.8835504370868003,,,0,0,0.0,19.251562823238313,ROUTINE
15905,KER/IDK/58G01/2018/198,9.941271,77.05068,15905 KER/IDK/58G01/2018/198 Kerala Idukki Kombodinjal Panikkankudi-Kombodinjal- 9.941271 77.05068 Debris Flow 15th August 2018 Konnathady Road,2018.0,Kerala,,,Debris Flow,Idukki,886.8944091796875,28.105601343474337,24.45101093551341,1251.0,1241.0,0.4139150556522031,0.9103155094276014,,,0,0,0.0,30.447734788763864,MONITOR
15906,KER/IDK/58G01/2018/199,9.937117,77.077869,15906 KER/IDK/58G01/2018/199 Kerala Idukki Panniyar Nirappu Muniyara-Panniyar Nirappu- 9.937117 77.077869 Debris Slide 15th August 2018 Karimala Road,2018.0,Kerala,,,Debris Slide,Idukki,785.7413940429688,22.02703229005743,156.0191039530322,1251.0,1241.0,0.4064320198600895,-0.913681023789182,,,0,0,0.0,23.862618314228882,ROUTINE
